event_id,customer_id,event_time,event_type,session_id,duration_ms
E004088,C0370,2025-06-02T14:14:37,page_view,S00796,5372
E004089,C0304,2025-06-18T23:46:41,checkout,S01005,7776
E004090,C0345,2025-06-05T12:42:18,logout,S00884,1426
E004091,C0025,2025-06-04T01:57:02,page_view,S00270,4490
E004092,C0443,2025-06-12T03:59:43,logout,S00454,7216
E004093,C0101,2025-06-03T21:04:28,logout,S01041,1541
E004094,C0394,2025-06-25T01:05:28,add_to_cart,S00122,4807
E004095,C0220,2025-06-08T07:30:44,checkout,S00699,1861
E004096,C0308,2025-06-21T21:32:22,logout,S00216,4596
E004097,C0434,2025-06-01T23:29:33,login,S00221,7271
E004098,C0293,2025-06-20T15:20:53,checkout,S00736,7096
E004099,C0016,2025-06-17T16:31:57,add_to_cart,S00101,1387
E004100,C0432,2025-06-11T13:00:02,logout,S00251,6543
E004101,C0208,2025-06-14T07:19:56,error,S01141,6406
E004102,C0394,2025-06-01T15:31:46,login,S00088,2123
E004103,C0449,2025-06-27T06:26:42,logout,S01024,5796
E004104,C0465,2025-06-05T23:04:46,logout,S00484,2152
E004105,C0140,2025-06-21T14:59:18,checkout,S01160,4669
E004106,C0449,2025-06-18T02:34:19,page_view,S00681,294
E004107,C0425,2025-06-25T08:17:32,add_to_cart,S00936,334
E004108,C0135,2025-06-17T12:41:17,logout,S00452,3313
E004109,C0351,2025-06-27T12:34:52,logout,S00084,7542
E004110,C0250,2025-06-13T12:27:55,checkout,S00161,1210
E004111,C0157,2025-06-07T22:41:40,page_view,S00595,5498
E004112,C0318,2025-06-18T10:21:58,error,S00908,3771
E004113,C0465,2025-06-21T22:14:34,add_to_cart,S01093,1517
E004114,C0148,2025-06-23T01:06:38,logout,S00176,3377
E004115,C0450,2025-06-30T03:42:54,page_view,S00197,6656
E004116,C0201,2025-06-14T20:51:15,error,S00821,4108
E004117,C0064,2025-06-23T18:54:21,login,S01063,2454
E004118,C0164,2025-06-29T06:36:13,error,S00794,7477
E004119,C0067,2025-06-30T13:14:43,login,S00174,6657
E004120,C0062,2025-06-19T22:39:01,error,S01107,3219
E004121,C0205,2025-06-22T03:15:42,checkout,S01070,114
E004122,C0066,2025-06-14T02:39:08,logout,S00846,6668
E004123,C0248,2025-06-03T05:33:43,login,S00323,1073
E004124,C0430,2025-06-25T03:47:19,error,S00605,6161
E004125,C0023,2025-06-08T16:14:35,login,S00271,565
E004126,C0106,2025-06-05T05:03:21,checkout,S00304,5922
E004127,C0141,2025-06-09T16:54:46,add_to_cart,S00700,7922
E004128,C0424,2025-06-19T22:42:25,logout,S00658,6858
E004129,C0382,2025-06-26T08:44:02,logout,S00800,6912
E004130,C0450,2025-06-04T00:50:23,checkout,S00116,3757
E004131,C0174,2025-06-08T06:59:39,error,S00467,117
E004132,C0170,2025-06-10T16:06:21,error,S00244,6337
E004133,C0264,2025-06-14T05:07:49,page_view,S00675,3093
E004134,C0314,2025-06-12T03:53:39,add_to_cart,S00307,2410
E004135,C0065,2025-06-06T23:58:50,add_to_cart,S01186,104
E004136,C0139,2025-06-13T12:45:30,error,S00224,7333
E004137,C0406,2025-06-14T10:55:08,page_view,S00576,7494
E004138,C0442,2025-06-02T12:04:52,login,S01049,6664
E004139,C0114,2025-06-13T21:01:33,add_to_cart,S00954,5740
E004140,C0449,2025-06-24T09:14:12,add_to_cart,S00623,4897
E004141,C0024,2025-06-08T05:07:01,login,S01088,841
E004142,C0076,2025-06-12T01:44:22,logout,S01159,809
E004143,C0444,2025-06-26T02:24:03,error,S00032,711
E004144,C0492,2025-06-03T01:40:22,login,S00309,6636
E004145,C0442,2025-06-16T02:01:45,checkout,S00949,1382
E004146,C0266,2025-06-30T22:20:06,add_to_cart,S00681,6233
E004147,C0186,2025-06-25T11:07:35,checkout,S00711,3928
E004148,C0444,2025-06-07T04:32:39,error,S00616,3466
E004149,C0258,2025-06-26T08:57:52,add_to_cart,S01012,7835
E004150,C0422,2025-06-08T05:42:24,error,S00381,2626
E004151,C0066,2025-06-16T15:04:31,page_view,S00955,1709
E004152,C0497,2025-06-26T13:17:05,add_to_cart,S01134,5616
E004153,C0013,2025-06-17T01:46:52,checkout,S00689,427
E004154,C0188,2025-06-12T04:26:13,add_to_cart,S01047,4588
E004155,C0493,2025-06-23T21:36:06,checkout,S00904,1351
E004156,C0204,2025-06-23T22:52:10,login,S00091,3614
E004157,C0273,2025-06-07T05:43:05,login,S00613,4476
E004158,C0165,2025-06-25T07:11:15,error,S00265,3709
E004159,C0029,2025-06-23T22:39:47,error,S00441,2617
E004160,C0367,2025-06-19T22:24:47,add_to_cart,S00211,4600
E004161,C0191,2025-06-07T14:45:33,error,S00071,3295
E004162,C0247,2025-06-15T08:19:20,page_view,S00527,5881
E004163,C0405,2025-06-13T18:47:57,page_view,S00794,47981
E004164,C0042,2025-06-14T11:09:04,add_to_cart,S00783,7602
E004165,C0477,2025-06-15T20:23:20,checkout,S00556,2937
E004166,C0477,2025-06-10T22:32:28,logout,S00981,1799
E004167,C0050,2025-06-06T22:42:06,add_to_cart,S00466,5649
E004168,C0420,2025-06-12T19:09:39,logout,S00924,7317
E004169,C0085,2025-06-21T23:28:29,page_view,S00189,6947
E004170,C0013,2025-06-03T05:15:13,error,S00620,6163
E004171,C0116,2025-06-15T07:06:32,login,S00747,2520
E004172,C0379,2025-06-27T08:20:07,logout,S00847,5792
E004173,C0321,2025-06-04T08:10:48,logout,S00190,6060
E004174,C0429,2025-06-24T02:46:10,error,S00268,4242
E004175,C0060,2025-06-18T18:50:08,login,S00523,4741
E004176,C0112,2025-06-23T03:40:47,add_to_cart,S01055,3630
E004177,C0066,2025-06-24T20:06:28,page_view,S00432,7447
E004178,C0110,2025-06-06T16:55:35,add_to_cart,S00659,1362
E004179,C0136,2025-06-28T00:39:29,login,S00029,385
E004180,C0149,2025-06-22T20:50:03,checkout,S01076,1743
E004181,C0112,2025-06-20T05:46:22,login,S00966,4601
E004182,C0371,2025-06-25T02:18:44,page_view,S00453,2145
E004183,C0207,2025-06-19T16:33:09,checkout,S00824,3417
E004184,C0007,2025-06-01T04:20:52,login,S00286,5556
E004185,C0083,2025-06-27T16:21:31,add_to_cart,S01104,7033
E004186,C0066,2025-06-06T20:53:04,add_to_cart,S01032,4809
E004187,C0213,2025-06-27T01:51:57,checkout,S00902,1401
E004188,C0069,2025-06-21T17:05:48,add_to_cart,S00422,2191
E004189,C0102,2025-06-01T12:55:29,checkout,S00883,7474
E004190,C0292,2025-06-09T01:31:12,login,S00822,5475
E004191,C0338,2025-06-20T06:38:47,logout,S00722,315
E004192,C0119,2025-06-05T14:06:04,error,S00542,1538
E004193,C0106,2025-06-17T12:11:20,checkout,S01185,4318
E004194,C0450,2025-06-28T07:16:07,logout,S00634,800
E004195,C0441,2025-06-22T00:28:41,checkout,S00372,2929
E004196,C0061,2025-06-02T09:53:29,add_to_cart,S00958,7200
E004197,C0286,2025-06-05T06:55:59,page_view,S00629,3931
E004198,C0287,2025-06-11T22:45:19,error,S01084,6515
E004199,C0049,2025-06-05T00:53:32,checkout,S01187,5696
E004200,C0180,2025-06-18T13:05:45,logout,S00763,6096
E004201,C0294,2025-06-13T12:36:08,add_to_cart,S01024,1417
E004202,C0294,2025-06-10T13:54:36,login,S00397,7598
E004203,C0466,2025-06-20T02:54:00,add_to_cart,S01002,2806
E004204,C0205,2025-06-23T09:21:20,login,S01000,3553
E004205,C0188,2025-06-28T13:43:00,logout,S00871,1767
E004206,C0037,2025-06-11T03:03:30,page_view,S00995,6877
E004207,C0132,2025-06-29T21:56:31,add_to_cart,S01138,647
E004208,C0013,2025-06-27T14:08:48,checkout,S00367,5394
E004209,C0222,2025-06-24T20:30:34,add_to_cart,S00027,7053
E004210,C0348,2025-06-24T18:54:04,checkout,S00057,7009
E004211,C0017,2025-06-05T13:29:27,logout,S00218,664
E004212,C0172,2025-06-15T22:47:08,checkout,S00580,4356
E004213,C0094,2025-06-10T15:37:48,login,S00321,3430
E004214,C0389,2025-06-04T14:53:55,logout,S00027,2192
E004215,C0045,2025-06-01T02:57:15,login,S00200,7127
E004216,C0410,2025-06-19T15:56:38,checkout,S00943,6417
E004217,C0361,2025-06-30T09:34:30,error,S01169,201
E004218,C0490,2025-06-05T08:20:52,login,S00460,2856
E004219,C0272,2025-06-02T07:10:44,logout,S00781,3174
E004220,C0237,2025-06-12T05:19:42,page_view,S01197,3221
E004221,C0346,2025-06-20T03:30:48,add_to_cart,S00397,1018
E004222,C0235,2025-06-09T19:07:05,error,S00356,3591
E004223,C0030,2025-06-18T15:53:47,logout,S01159,4219
E004224,C0225,2025-06-08T16:21:11,checkout,S00961,7388
E004225,C0054,2025-06-18T16:07:57,login,S00401,3014
E004226,C0081,2025-06-24T17:36:04,page_view,S00688,3874
E004227,C0158,2025-06-05T15:42:08,error,S01023,6878
E004228,C0106,2025-06-09T21:04:44,login,S00010,6031
E004229,C0419,2025-06-29T11:01:02,login,S01042,3523
E004230,C0283,2025-06-27T00:31:57,logout,S00861,7156
E004231,C0387,2025-06-04T01:12:35,logout,S00703,336
E004232,C0345,2025-06-30T08:49:05,checkout,S01026,3935
E004233,C0194,2025-06-24T05:53:59,logout,S00601,7111
E004234,C0425,2025-06-11T07:37:29,add_to_cart,S00842,7823
E004235,C0141,2025-06-14T04:22:09,add_to_cart,S00784,7289
E004236,C0103,2025-06-08T07:12:22,login,S00869,4064
E004237,C0454,2025-06-18T00:32:13,checkout,S00686,4920
E004238,C0266,2025-06-22T13:49:17,login,S00532,5422
E004239,C0420,2025-06-29T07:40:20,login,S00161,5235
E004240,C0179,2025-06-18T03:57:15,error,S00489,6947
E004241,C0141,2025-06-22T12:32:34,checkout,S00074,7481
E004242,C0368,2025-06-07T07:07:16,checkout,S00495,2124
E004243,C0227,2025-06-25T00:53:50,page_view,S01146,1439
E004244,C0372,2025-06-14T05:56:38,logout,S00816,5614
E004245,C0162,2025-06-12T00:27:47,checkout,S00056,5306
E004246,C0122,2025-06-22T09:42:58,checkout,S01135,6642
E004247,C0444,2025-06-02T13:54:34,logout,S00015,6381
E004248,C0192,2025-06-12T03:28:15,error,S01093,4408
E004249,C0191,2025-06-20T13:25:42,error,S00248,4804
E004250,C0127,2025-06-20T18:17:04,error,S01075,4972
E004251,C0022,2025-06-14T10:22:28,login,S00454,6697
E004252,C0235,2025-06-11T03:32:23,checkout,S00179,503
E004253,C0181,2025-06-01T01:31:25,add_to_cart,S00362,5962
E004254,C0416,2025-06-13T12:05:17,page_view,S00094,6918
E004255,C0411,2025-06-07T20:27:15,add_to_cart,S01092,3389
E004256,C0232,2025-06-29T05:24:36,checkout,S00809,3587
E004257,C0240,2025-06-14T15:32:35,error,S00808,5356
E004258,C0443,2025-06-21T23:10:51,add_to_cart,S00280,6157
E004259,C0463,2025-06-24T13:52:21,logout,S00972,1660
E004260,C0136,2025-06-06T09:51:34,page_view,S01179,2799
E004261,C0146,2025-06-04T09:20:28,page_view,S00367,487
E004262,C0322,2025-06-24T17:59:52,logout,S00226,3623
E004263,C0350,2025-06-29T22:46:06,checkout,S01061,2736
E004264,C0135,2025-06-29T17:36:44,logout,S00962,7268
E004265,C0104,2025-06-26T03:56:39,page_view,S00875,1658
E004266,C0045,2025-06-13T19:05:58,checkout,S00916,2111
E004267,C0442,2025-06-19T00:29:05,login,S01082,2258
E004268,C0303,2025-06-11T05:06:10,checkout,S00376,7054
E004269,C0210,2025-06-02T12:56:17,page_view,S00827,1571
E004270,C0441,2025-06-26T14:59:54,login,S00124,3903
E004271,C0247,2025-06-05T03:15:39,error,S01110,5264
E004272,C0349,2025-06-06T19:31:08,add_to_cart,S00490,7762
E004273,C0453,2025-06-20T09:00:59,add_to_cart,S01168,7606
E004274,C0057,2025-06-07T04:24:13,checkout,S00746,1586
E004275,C0307,2025-06-29T13:21:38,error,S00210,4317
E004276,C0359,2025-06-11T01:17:26,login,S00843,7498
E004277,C0479,2025-06-25T07:10:53,error,S01035,3702
E004278,C0399,2025-06-01T13:38:25,page_view,S00829,4058
E004279,C0433,2025-06-18T15:21:04,login,S00548,1025
E004280,C0021,2025-06-25T01:49:58,logout,S00420,343
E004281,C0390,2025-06-27T02:37:52,login,S01088,5626
E004282,C0375,2025-06-14T01:17:47,page_view,S00467,4246
E004283,C0131,2025-06-26T02:58:59,login,S00437,6942
E004284,C0222,2025-06-16T22:48:14,error,S00015,5456
E004285,C0445,2025-06-15T03:06:08,add_to_cart,S00982,7239
E004286,C0095,2025-06-25T22:56:17,add_to_cart,S00242,523
E004287,C0444,2025-06-22T22:15:09,logout,S00502,4589
E004288,C0406,2025-06-19T22:20:12,add_to_cart,S00170,6632
E004289,C0220,2025-06-24T21:44:36,error,S01030,6146
E004290,C0425,2025-06-13T23:03:15,checkout,S00086,7817
E004291,C0283,2025-06-28T06:44:25,checkout,S00442,5448
E004292,C0013,2025-06-10T16:54:13,page_view,S00945,1575
E004293,C0321,2025-06-19T01:06:41,error,S00701,3619
E004294,C0080,2025-06-21T13:12:35,page_view,S00255,5123
E004295,C0381,2025-06-18T13:17:53,error,S00078,1352
E004296,C0461,2025-06-07T07:50:37,error,S00824,5022
E004297,C0196,2025-06-10T12:09:45,logout,S00339,1843
E004298,C0467,2025-06-12T22:28:47,login,S00723,2984
E004299,C0136,2025-06-01T03:44:53,logout,S00241,2055
E004300,C0412,2025-06-18T03:31:50,page_view,S00369,2304
E004301,C0350,2025-06-23T11:19:50,page_view,S00241,1757
E004302,C0075,2025-06-30T13:50:13,logout,S00669,2976
E004303,C0003,2025-06-02T01:37:19,page_view,S01089,2443
E004304,C0072,2025-06-02T21:25:02,login,S01060,6260
E004305,C0065,2025-06-03T16:37:23,page_view,S00067,2515
E004306,C0291,2025-06-12T12:43:25,checkout,S00609,7505
E004307,C0272,2025-06-14T23:24:37,logout,S00736,5856
E004308,C0228,2025-06-24T13:32:51,add_to_cart,S01077,4965
E004309,C0482,2025-06-08T07:10:59,checkout,S00671,2269
E004310,C0122,2025-06-26T13:08:42,page_view,S01098,6848
E004311,C0081,2025-06-24T14:15:13,add_to_cart,S01056,1240
E004312,C0446,2025-06-07T16:52:42,add_to_cart,S00728,3626
E004313,C0445,2025-06-05T18:43:18,checkout,S00748,4182
E004314,C0332,2025-06-23T16:08:19,logout,S01078,5666
E004315,C0339,2025-06-04T20:21:04,logout,S00085,2806
E004316,C0125,2025-06-03T14:29:32,logout,S00867,7724
E004317,C0373,2025-06-16T22:32:57,error,S01028,6971
E004318,C0233,2025-06-19T19:40:50,checkout,S00031,896
E004319,C0423,2025-06-15T06:44:03,logout,S00236,4248
E004320,C0454,2025-06-16T19:02:55,logout,S00279,6088
E004321,C0336,2025-06-13T09:27:17,checkout,S00085,2410
E004322,C0122,2025-06-17T03:18:58,login,S00740,269
E004323,C0178,2025-06-18T02:27:19,add_to_cart,S00755,4976
E004324,C0441,2025-06-17T03:33:18,page_view,S01040,4214
E004325,C0388,2025-06-07T12:14:34,login,S00676,5489
E004326,C0154,2025-06-22T16:49:31,error,S01018,6338
E004327,C0479,2025-06-24T22:34:23,add_to_cart,S00758,2274
E004328,C0146,2025-06-06T16:51:53,login,S00304,1083
E004329,C0436,2025-06-15T00:04:40,add_to_cart,S00989,6084
E004330,C0306,2025-06-23T19:30:59,login,S00128,5093
E004331,C0364,2025-06-14T20:04:32,checkout,S00583,7211
E004332,C0281,2025-06-16T01:48:17,login,S00946,4712
E004333,C0459,2025-06-13T20:55:26,page_view,S00894,7603
E004334,C0219,2025-06-07T10:27:26,checkout,S00864,1667
E004335,C0338,2025-06-24T17:14:08,checkout,S00453,1011
E004336,C0176,2025-06-02T10:48:13,login,S00883,7669
E004337,C0229,2025-06-13T19:00:30,page_view,S00770,5162
E004338,C0155,2025-06-07T00:22:58,add_to_cart,S01006,6458
E004339,C0076,2025-06-24T10:21:27,page_view,S00580,3304
E004340,C0419,2025-06-18T20:32:21,error,S00414,7819
E004341,C0142,2025-06-06T00:15:31,error,S00102,4116
E004342,C0029,2025-06-17T10:56:45,checkout,S01139,2367
E004343,C0124,2025-06-15T01:37:47,checkout,S00745,2943
E004344,C0473,2025-06-22T02:58:35,page_view,S00869,6615
E004345,C0286,2025-06-11T10:07:53,error,S00991,1717
E004346,C0359,2025-06-21T03:03:30,logout,S00730,3447
E004347,C0389,2025-06-01T09:03:45,error,S01189,2520
E004348,C0047,2025-06-02T10:55:00,error,S00105,4168
E004349,C0151,2025-06-10T18:05:32,checkout,S00676,700
E004350,C0349,2025-06-23T21:23:40,add_to_cart,S00192,4630
E004351,C0321,2025-06-29T02:40:59,add_to_cart,S00801,3792
E004352,C0285,2025-06-19T15:03:39,logout,S00497,7317
E004353,C0446,2025-06-04T07:53:11,page_view,S01073,5524
E004354,C0295,2025-06-26T03:06:35,error,S00051,4196
E004355,C0046,2025-06-02T14:55:39,logout,S00404,3069
E004356,C0306,2025-06-04T19:12:05,add_to_cart,S00355,810
E004357,C0023,2025-06-08T20:28:04,page_view,S00389,3375
E004358,C0352,2025-06-12T12:32:58,logout,S00888,5846
E004359,C0125,2025-06-25T06:16:45,page_view,S00484,4862
E004360,C0279,2025-06-28T05:02:55,add_to_cart,S00129,5262
E004361,C0287,2025-06-26T20:10:10,checkout,S00581,5087
E004362,C0488,2025-06-22T20:02:55,login,S00928,4307
E004363,C0222,2025-06-20T14:54:16,checkout,S00277,2085
E004364,C0379,2025-06-01T09:12:23,logout,S00190,4503
E004365,C0096,2025-06-15T06:28:19,login,S00891,1576
E004366,C0150,2025-06-24T08:05:47,login,S00629,2328
E004367,C0141,2025-06-02T10:56:10,logout,S00398,2160
E004368,C0393,2025-06-09T01:55:57,login,S00833,6289
E004369,C0123,2025-06-22T11:22:02,checkout,S01062,4915
E004370,C0048,2025-06-27T16:24:26,checkout,S00559,3936
E004371,C0313,2025-06-28T11:59:42,logout,S00914,1432
E004372,C0340,2025-06-05T06:53:27,checkout,S00787,2556
E004373,C0418,2025-06-30T14:32:17,logout,S00686,1829
E004374,C0128,2025-06-05T11:00:52,login,S00827,6688
E004375,C0160,2025-06-07T23:58:24,page_view,S00313,1655
E004376,C0321,2025-06-19T09:23:51,page_view,S01138,6540
E004377,C0481,2025-06-28T10:40:34,logout,S00796,6646
E004378,C0200,2025-06-21T07:21:15,logout,S00131,5519
E004379,C0491,2025-06-06T21:49:54,add_to_cart,S00285,5467
E004380,C0296,2025-06-08T01:58:44,error,S00280,2040
E004381,C0137,2025-06-19T15:03:10,add_to_cart,S00108,4639
E004382,C0116,2025-06-23T16:55:19,error,S01143,1752
E004383,C0397,2025-06-14T02:23:16,error,S00132,486
E004384,C0105,2025-06-25T23:38:49,checkout,S01067,3438
E004385,C0494,2025-06-16T20:43:42,page_view,S00544,4111
E004386,C0404,2025-06-17T00:07:52,error,S00667,2735
E004387,C0346,2025-06-22T19:32:14,error,S00762,5477
E004388,C0423,2025-06-23T08:22:31,error,S00005,4165
E004389,C0028,2025-06-18T02:45:51,error,S00270,2813
E004390,C0470,2025-06-20T04:54:22,error,S00870,5269
E004391,C0134,2025-06-13T09:37:07,add_to_cart,S00849,7755
E004392,C0469,2025-06-11T21:12:06,checkout,S00842,1406
E004393,C0055,2025-06-13T09:30:57,add_to_cart,S00515,7931
E004394,C0410,2025-06-13T06:59:36,checkout,S00310,1504
E004395,C0045,2025-06-25T18:18:41,login,S00205,3583
E004396,C0444,2025-06-18T21:31:06,checkout,S00170,1174
E004397,C0324,2025-06-28T21:16:11,logout,S00712,809
E004398,C0344,2025-06-02T01:17:05,checkout,S00208,6640
E004399,C0121,2025-06-11T20:44:37,logout,S00655,2643
E004400,C0026,2025-06-27T09:08:01,add_to_cart,S00381,767
E004401,C0427,2025-06-10T00:28:42,login,S00867,5862
E004402,C0211,2025-06-10T22:37:23,error,S00098,1575
E004403,C0400,2025-06-14T13:13:56,logout,S00197,1105
E004404,C0001,2025-06-20T12:36:38,error,S01036,382
E004405,C0316,2025-06-04T18:12:04,page_view,S00079,6084
E004406,C0187,2025-06-08T08:02:44,logout,S00548,1089
E004407,C0179,2025-06-23T06:55:22,checkout,S01189,7424
E004408,C0426,2025-06-20T17:31:27,page_view,S00684,3014
E004409,C0434,2025-06-07T10:36:47,add_to_cart,S00720,3925
E004410,C0316,2025-06-21T20:04:16,checkout,S00442,833
E004411,C0163,2025-06-25T10:58:11,checkout,S00013,6780
E004412,C0322,2025-06-24T11:52:39,error,S00751,3975
E004413,C0064,2025-06-11T17:16:48,page_view,S00314,378
E004414,C0460,2025-06-07T19:02:04,logout,S00934,940
E004415,C0148,2025-06-17T11:08:27,login,S00226,6632
E004416,C0145,2025-06-22T16:48:21,add_to_cart,S00090,2009
E004417,C0146,2025-06-12T22:24:42,login,S00578,727
E004418,C0128,2025-06-05T05:20:56,login,S00720,1521
E004419,C0204,2025-06-03T02:22:23,login,S00178,1487
E004420,C0464,2025-06-21T02:08:15,logout,S00046,7980
E004421,C0215,2025-06-08T01:34:23,checkout,S00693,2102
E004422,C0077,2025-06-21T10:29:04,page_view,S00496,3792
E004423,C0208,2025-06-23T23:09:56,login,S00644,6172
E004424,C0058,2025-06-01T08:59:24,checkout,S00895,113
E004425,C0282,2025-06-24T15:53:42,page_view,S00654,391
E004426,C0237,2025-06-04T16:33:51,add_to_cart,S00171,6379
E004427,C0358,2025-06-26T08:48:53,login,S00415,798
E004428,C0415,2025-06-09T17:58:52,add_to_cart,S01177,2023
E004429,C0412,2025-06-12T03:32:44,add_to_cart,S00035,6277
E004430,C0323,2025-06-18T23:45:05,error,S01194,2283
E004431,C0359,2025-06-16T12:26:40,login,S00678,7982
E004432,C0243,2025-06-03T17:19:13,checkout,S00386,7393
E004433,C0075,2025-06-06T06:08:49,page_view,S00303,5835
E004434,C0139,2025-06-09T13:47:51,login,S01083,3293
E004435,C0402,2025-06-17T05:31:13,checkout,S00227,5195
E004436,C0294,2025-06-02T04:36:09,checkout,S00141,1218
E004437,C0439,2025-06-04T03:29:22,logout,S01034,2695
E004438,C0017,2025-06-16T08:14:23,add_to_cart,S00390,857
E004439,C0146,2025-06-19T23:57:23,add_to_cart,S00460,6396
E004440,C0214,2025-06-10T20:36:30,checkout,S00988,6308
E004441,C0363,2025-06-18T21:06:21,login,S00109,5783
E004442,C0002,2025-06-29T00:59:53,checkout,S00245,6764
E004443,C0208,2025-06-13T19:03:15,login,S00068,1961
E004444,C0328,2025-06-08T02:56:38,page_view,S00553,835
E004445,C0226,2025-06-03T23:38:17,checkout,S00348,961
E004446,C0283,2025-06-11T20:56:58,error,S01158,7116
E004447,C0382,2025-06-23T20:24:21,logout,S00767,808
E004448,C0195,2025-06-26T16:32:47,logout,S00911,938
E004449,C0192,2025-06-02T18:53:12,login,S00485,2954
E004450,C0496,2025-06-28T07:42:52,error,S00142,2007
E004451,C0030,2025-06-17T20:28:19,logout,S00172,5957
E004452,C0397,2025-06-19T08:53:45,add_to_cart,S00507,5019
E004453,C0368,2025-06-04T13:47:32,login,S00589,4048
E004454,C0330,2025-06-25T06:02:18,error,S00528,278
E004455,C0371,2025-06-15T13:29:56,error,S00607,403
E004456,C0476,2025-06-18T05:32:19,error,S00685,6833
E004457,C0293,2025-06-10T20:04:59,login,S00044,7679
E004458,C0340,2025-06-25T03:35:10,login,S00756,7033
E004459,C0004,2025-06-28T23:43:43,page_view,S00961,2187
E004460,C0276,2025-06-16T13:13:14,error,S00374,3534
E004461,C0231,2025-06-06T08:55:39,add_to_cart,S00842,4809
E004462,C0014,2025-06-07T05:54:42,error,S00785,7687
E004463,C0404,2025-06-04T03:33:41,logout,S00041,1043
E004464,C0379,2025-06-06T16:56:39,add_to_cart,S00893,266
E004465,C0430,2025-06-01T03:45:38,logout,S00571,4863
E004466,C0433,2025-06-28T18:09:42,page_view,S00958,78
E004467,C0026,2025-06-03T09:04:35,add_to_cart,S01024,7196
E004468,C0354,2025-06-20T17:16:34,page_view,S00706,5512
E004469,C0476,2025-06-26T10:22:03,login,S01016,3833
E004470,C0402,2025-06-03T09:57:57,logout,S00951,743
E004471,C0069,2025-06-19T17:22:11,page_view,S00216,4199
E004472,C0289,2025-06-17T07:17:43,error,S00822,3546
E004473,C0157,2025-06-22T01:39:47,login,S00415,280
E004474,C0326,2025-06-16T10:25:15,login,S01153,7928
E004475,C0352,2025-06-06T10:34:09,add_to_cart,S00076,4906
E004476,C0182,2025-06-06T19:57:26,add_to_cart,S01166,1726
E004477,C0479,2025-06-23T07:25:49,logout,S00358,6579
E004478,C0181,2025-06-03T04:17:36,page_view,S00870,449
E004479,C0240,2025-06-13T21:32:38,logout,S00853,7253
E004480,C0328,2025-06-23T22:56:57,page_view,S01129,1599
E004481,C0067,2025-06-06T11:39:40,checkout,S01044,4064
E004482,C0231,2025-06-14T16:43:55,add_to_cart,S00766,4138
E004483,C0443,2025-06-30T19:37:00,error,S00683,7656
E004484,C0336,2025-06-27T16:52:24,add_to_cart,S00764,2564
E004485,C0198,2025-06-30T08:11:21,page_view,S00364,4790
E004486,C0180,2025-06-08T00:27:56,page_view,S00410,6382
E004487,C0032,2025-06-19T10:41:33,error,S01184,7357
E004488,C0064,2025-06-08T05:15:09,page_view,S01183,3175
E004489,C0046,2025-06-28T14:27:49,logout,S00388,3492
E004490,C0108,2025-06-18T22:34:10,add_to_cart,S00157,2007
E004491,C0126,2025-06-27T22:45:12,page_view,S00658,3968
E004492,C0329,2025-06-20T02:14:42,error,S00978,4394
E004493,C0192,2025-06-12T06:27:57,checkout,S00365,1978
E004494,C0217,2025-06-09T08:00:13,error,S00567,486
E004495,C0398,2025-06-27T15:28:08,login,S01033,7882
E004496,C0064,2025-06-06T12:30:44,login,S00404,1576
E004497,C0149,2025-06-18T21:12:18,logout,S00339,1051
E004498,C0410,2025-06-07T04:35:19,page_view,S00903,1175
E004499,C0331,2025-06-23T08:02:37,page_view,S00501,4233
E004500,C0291,2025-06-14T10:36:55,login,S00765,5666
E004501,C0429,2025-06-03T16:38:23,login,S01014,2640
E004502,C0372,2025-06-24T10:10:18,page_view,S00940,6447
E004503,C0154,2025-06-10T21:29:26,error,S00617,657
E004504,C0109,2025-06-15T15:38:00,checkout,S00508,5298
E004505,C0258,2025-06-04T17:07:08,login,S00721,612
E004506,C0017,2025-06-29T12:36:57,login,S00324,1202
E004507,C0026,2025-06-14T04:31:22,add_to_cart,S00780,4273
E004508,C0303,2025-06-19T02:45:45,login,S00382,3742
E004509,C0452,2025-06-30T16:48:42,logout,S00206,2151
E004510,C0209,2025-06-27T00:17:59,login,S00010,3143
E004511,C0413,2025-06-26T06:50:20,page_view,S00819,4449
E004512,C0294,2025-06-14T05:13:28,logout,S00559,1916
E004513,C0137,2025-06-06T03:40:46,page_view,S00033,545
E004514,C0154,2025-06-08T01:59:37,error,S00971,7079
E004515,C0134,2025-06-10T08:48:16,logout,S00308,2907
E004516,C0059,2025-06-01T01:37:38,page_view,S01035,924
E004517,C0280,2025-06-30T20:28:18,logout,S00233,3455
E004518,C0110,2025-06-08T13:18:52,error,S00503,6297
E004519,C0190,2025-06-22T18:18:18,logout,S00629,7858
E004520,C0408,2025-06-25T09:48:04,page_view,S00183,7322
E004521,C0167,2025-06-25T05:56:29,checkout,S00939,357
E004522,C0190,2025-06-20T04:55:57,login,S00587,485
E004523,C0431,2025-06-08T20:00:41,checkout,S00663,3198
E004524,C0146,2025-06-21T04:56:17,page_view,S00473,51656
E004525,C0175,2025-06-13T04:02:26,error,S00348,6546
E004526,C0074,2025-06-13T03:13:22,login,S00171,4716
E004527,C0385,2025-06-22T14:15:25,add_to_cart,S00566,2066
E004528,C0198,2025-06-19T14:15:22,logout,S00698,7529
E004529,C0427,2025-06-13T13:58:33,error,S00104,3918
E004530,C0214,2025-06-03T11:05:50,logout,S01077,6571
